event,person_display_name -- Person.display_name,person_display_name -- Person.id,person_display_name -- Person.distinct_id,"coalesce(properties.$current_url, properties.$screen_name) -- Url / Screen",properties.$lib,timestamp
route_selected,019d7af1-e887-7591-a96e-0fa558e0e84e,38ebb95c-1140-5fe1-8ef4-03a3c3692cef,019d7af1-e887-7591-a96e-0fa558e0e84e,https://rushhourplanner.com/,web,2026-04-11 05:09:27.360000+00:00
route_selected,019d7aeb-3250-72e6-8ee0-8d272730b71e,a0679649-3de9-52e8-b4f2-ad714c3e59b0,019d7aeb-3250-72e6-8ee0-8d272730b71e,https://rushhourplanner.com/?from=533+Harold+Prewett+Drive%2C+Nashville%2C+TN%2C+USA&exclude=true&to=Davidson+Academy%2C+Old+Hickory+Boulevard%2C+Nashville%2C+TN%2C+USA&depart=next-monday,web,2026-04-11 05:02:49.897000+00:00
route_selected,019d7aeb-3250-72e6-8ee0-8d272730b71e,a0679649-3de9-52e8-b4f2-ad714c3e59b0,019d7aeb-3250-72e6-8ee0-8d272730b71e,https://rushhourplanner.com/?from=533+Harold+Prewett+Drive%2C+Nashville%2C+TN%2C+USA&exclude=true&to=Davidson+Academy%2C+Old+Hickory+Boulevard%2C+Nashville%2C+TN%2C+USA,web,2026-04-11 05:02:45.906000+00:00
route_selected,019d7aeb-3250-72e6-8ee0-8d272730b71e,a0679649-3de9-52e8-b4f2-ad714c3e59b0,019d7aeb-3250-72e6-8ee0-8d272730b71e,https://rushhourplanner.com/,web,2026-04-11 05:02:07.501000+00:00
route_selected,019d7569-f6ed-7dca-9b47-cb1087adbb26,3c4698aa-3771-5627-a73b-c85ec744e769,019d7569-f6ed-7dca-9b47-cb1087adbb26,https://rushhourplanner.com/?exclude=true&to=Center+City%2C+MN%2C+USA&from=Wyoming%2C+MN%2C+USA&depart=tomorrow,web,2026-04-11 04:21:35.969000+00:00
route_selected,019d7569-f6ed-7dca-9b47-cb1087adbb26,3c4698aa-3771-5627-a73b-c85ec744e769,019d7569-f6ed-7dca-9b47-cb1087adbb26,"https://rushhourplanner.com/?exclude=true&to=Center+City,+MN,+USA&from=Wyoming,+MN,+USA",web,2026-04-11 04:21:28.646000+00:00
route_selected,019d7569-f6ed-7dca-9b47-cb1087adbb26,3c4698aa-3771-5627-a73b-c85ec744e769,019d7569-f6ed-7dca-9b47-cb1087adbb26,"https://rushhourplanner.com/?exclude=true&to=Center+City,+MN,+USA&from=Wyoming,+MN,+USA",web,2026-04-11 04:21:26.932000+00:00
route_selected,019d7aba-b617-7720-8d94-75790fbc251a,d31beaf3-196a-5f8f-a7cc-9271f5525593,019d7aba-b617-7720-8d94-75790fbc251a,https://rushhourplanner.com/?from=Sherman+Oaks%2C+Los+Angeles%2C+CA%2C+USA&exclude=true&to=Buena+Park%2C+CA%2C+USA&depart=tomorrow,web,2026-04-11 04:09:29.951000+00:00
route_selected,019d7aba-b617-7720-8d94-75790fbc251a,d31beaf3-196a-5f8f-a7cc-9271f5525593,019d7aba-b617-7720-8d94-75790fbc251a,https://rushhourplanner.com/?from=Sherman+Oaks%2C+Los+Angeles%2C+CA%2C+USA&exclude=true&to=Buena+Park%2C+CA%2C+USA,web,2026-04-11 04:09:23.210000+00:00
route_selected,019d7aba-b617-7720-8d94-75790fbc251a,d31beaf3-196a-5f8f-a7cc-9271f5525593,019d7aba-b617-7720-8d94-75790fbc251a,https://rushhourplanner.com/,web,2026-04-11 04:09:10+00:00
