Person.display_name,Person.distinct_id,Person.id,Url / Screen,event,properties.$lib,properties.endLocation,properties.startLocation,timestamp
019d5da3-4cb5-7498-b116-38f88048cfd8,019d5da3-4cb5-7498-b116-38f88048cfd8,7180e90e-75de-562c-85fb-407f284b2066,https://rushhourplanner.com/?exclude=true&depart=next-tuesday&from=4009+N+Howard+Ave%2C+Tampa%2C+FL+33607%2C+USA&to=406+Mission+Hills+Ave%2C+Tampa%2C+FL+33617%2C+USA,route_selected,web,"406 Mission Hills Ave, Tampa, FL 33617, USA","4009 N Howard Ave, Tampa, FL 33607, USA",2026-04-05T13:53:29.752000Z
019d5da3-4cb5-7498-b116-38f88048cfd8,019d5da3-4cb5-7498-b116-38f88048cfd8,7180e90e-75de-562c-85fb-407f284b2066,https://rushhourplanner.com/?exclude=true&depart=next-tuesday&from=4009+N+Howard+Ave%2C+Tampa%2C+FL+33607%2C+USA&to=6901+S+Dale+Mabry+Hwy%2C+Tampa%2C+FL+33621%2C+USA,route_selected,web,"6901 S Dale Mabry Hwy, Tampa, FL 33621, USA","4009 N Howard Ave, Tampa, FL 33607, USA",2026-04-05T13:53:19.655000Z
019d5dea-712f-7603-8a0f-2235ebf3c29b,019d5dea-712f-7603-8a0f-2235ebf3c29b,6d9d3a57-3909-5716-860c-0c5ac9889e3d,https://rushhourplanner.com/?from=Conroe%2C+TX%2C+USA&exclude=true&to=5000+Katy+Mills+Cir%2C+Katy%2C+TX+77494%2C+USA&depart=tomorrow,route_selected,web,"5000 Katy Mills Cir, Katy, TX 77494, USA","Conroe, TX, USA",2026-04-05T13:52:06.452000Z
019d5dea-712f-7603-8a0f-2235ebf3c29b,019d5dea-712f-7603-8a0f-2235ebf3c29b,6d9d3a57-3909-5716-860c-0c5ac9889e3d,https://rushhourplanner.com/?from=Conroe%2C+TX%2C+USA&exclude=true&to=5000+Katy+Mills+Cir%2C+Katy%2C+TX+77494%2C+USA,route_selected,web,"5000 Katy Mills Cir, Katy, TX 77494, USA","Conroe, TX, USA",2026-04-05T13:51:59.232000Z
019d5dea-712f-7603-8a0f-2235ebf3c29b,019d5dea-712f-7603-8a0f-2235ebf3c29b,6d9d3a57-3909-5716-860c-0c5ac9889e3d,https://rushhourplanner.com/,route_selected,web,,,2026-04-05T13:51:41.707000Z
019d5da3-4cb5-7498-b116-38f88048cfd8,019d5da3-4cb5-7498-b116-38f88048cfd8,7180e90e-75de-562c-85fb-407f284b2066,https://rushhourplanner.com/?exclude=true&depart=next-tuesday&from=6901+S+Dale+Mabry+Hwy%2C+Tampa%2C+FL+33621%2C+USA&to=4009+N+Howard+Ave%2C+Tampa%2C+FL+33607%2C+USA,route_selected,web,"4009 N Howard Ave, Tampa, FL 33607, USA","6901 S Dale Mabry Hwy, Tampa, FL 33621, USA",2026-04-05T13:51:34.545000Z
019d5da3-4cb5-7498-b116-38f88048cfd8,019d5da3-4cb5-7498-b116-38f88048cfd8,7180e90e-75de-562c-85fb-407f284b2066,https://rushhourplanner.com/?exclude=true&depart=next-tuesday&from=4009+N+Howard+Ave%2C+Tampa%2C+FL+33607%2C+USA&to=6901+S+Dale+Mabry+Hwy%2C+Tampa%2C+FL+33621%2C+USA,route_selected,web,"6901 S Dale Mabry Hwy, Tampa, FL 33621, USA","2113 W Clifton St, Tampa, FL 33603, USA",2026-04-05T13:51:34.082000Z
019d5da3-4cb5-7498-b116-38f88048cfd8,019d5da3-4cb5-7498-b116-38f88048cfd8,7180e90e-75de-562c-85fb-407f284b2066,https://rushhourplanner.com/?exclude=true&depart=next-tuesday&from=4009+N+Howard+Ave%2C+Tampa%2C+FL+33607%2C+USA&to=6901+S+Dale+Mabry+Hwy%2C+Tampa%2C+FL+33621%2C+USA,route_selected,web,"6901 S Dale Mabry Hwy, Tampa, FL 33621, USA","4009 N Howard Ave, Tampa, FL 33607, USA",2026-04-05T13:50:55.321000Z
019d5da3-4cb5-7498-b116-38f88048cfd8,019d5da3-4cb5-7498-b116-38f88048cfd8,7180e90e-75de-562c-85fb-407f284b2066,https://rushhourplanner.com/?exclude=true&depart=next-tuesday&from=4009+N+Howard+Ave%2C+Tampa%2C+FL+33607%2C+USA&to=6901+S+Dale+Mabry+Hwy%2C+Tampa%2C+FL+33621%2C+USA,route_selected,web,"6901 S Dale Mabry Hwy, Tampa, FL 33621, USA","4009 N Howard Ave, Tampa, FL 33607, USA",2026-04-05T13:50:51.271000Z
019d5dd8-20dd-79f2-b5f5-28af34d1aa55,019d5dd8-20dd-79f2-b5f5-28af34d1aa55,b43cce7b-ae00-5122-9fe2-aa5455383cbb,https://rushhourplanner.com/,route_selected,web,,,2026-04-05T13:32:18.796000Z
